Crime_ID,City,Location,Date,Time,Crime_Type,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_ID,Ride_Date,Ride_Time,Pickup_Location,Drop_Location,Ride_Duration_Minutes,Distance_KM,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Rainfall_mm,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Traffic_Congestion_Level,Traffic_Avg_Speed_KMH,Road_Accidents_Reported,Nearby_CCTV_Cameras,Num_Police_Stations_Nearby,Uber_Ola_Route_Overlap,Public_Complaints,Time_of_Day,Passenger_Gender
4085,Delhi,Okhla,2024-09-24,19:07:45,Stalking,28.547411,77.25495,6,23.4,True,True,RIDE-23085,2024-09-24,19:07:45,Okhla,Noida Border (Mayur Vihar),56.4,8.03,201.05,1.2,4.76,Completed,22.3,24.6,6.3,47.9,14.7,Thunderstorm,High,27.3,0,16.0,1.0,0.7,Isolated dark stretch near bus stop,Evening,Female
4086,Mumbai,Marine Lines,2024-02-05,17:17:33,Assault,18.923084,72.832865,10,38.7,True,False,RIDE-23086,2024-02-05,17:17:33,Marine Lines,Borivali West,52.0,8.49,229.96,1.0,3.81,Completed,28.7,20.8,8.0,95.0,9.0,Rainy,High,27.9,0,7.0,1.0,0.84,None,Evening,Male
4087,Delhi,Dwarka,2024-04-17,14:15:46,Harassment,28.578286,77.032647,6,7.2,False,False,RIDE-23087,2024-04-17,14:15:46,Dwarka,Hauz Khas,61.8,27.32,711.33,2.0,4.95,Completed,32.1,34.4,6.2,45.7,6.3,Rainy,Low,51.7,1,5.0,3.0,0.56,Lack of police patrolling,Afternoon,Male
4088,Mumbai,Thane West,2025-01-31,14:43:45,Harassment,19.218363,72.969613,7,36.0,True,True,RIDE-23088,2025-01-31,14:43:45,Thane West,Malad West,44.9,9.38,225.04,1.2,4.95,Completed,29.6,0.0,3.4,61.0,28.2,Hazy,Low,49.8,0,8.0,3.0,0.79,Broken CCTV cameras,Afternoon,Male
4089,Mumbai,Andheri East,2025-01-07,06:16:39,Assault,19.123194,72.861495,8,29.8,False,False,RIDE-23089,2025-01-07,06:16:39,Andheri East,Powai,69.2,12.88,358.43,1.2,4.77,Completed,33.2,55.7,9.8,82.5,25.0,Thunderstorm,Medium,36.7,0,15.0,1.0,0.51,Isolated dark stretch near bus stop,Morning,Other
4090,Delhi,Dwarka,2024-12-23,04:51:41,Harassment,28.5991,77.049129,6,23.6,True,False,RIDE-23090,2024-12-23,04:51:41,Dwarka,Shahdara,38.4,4.32,151.63,1.0,4.99,Completed,24.2,0.0,2.9,61.9,24.2,Hazy,Medium,36.9,0,17.0,0.0,0.95,None,Night,Female
4091,Delhi,Pitampura,2024-10-05,19:17:16,Burglary,28.71531,77.143614,7,30.2,True,True,RIDE-23091,2024-10-05,19:17:16,Pitampura,Saket,33.7,20.26,511.94,1.2,4.22,Completed,36.2,42.7,7.7,59.1,11.9,Rainy,Low,53.0,0,13.0,2.0,0.39,None,Evening,Female
4092,Delhi,Hauz Khas,2024-12-22,03:52:33,Burglary,28.567034,77.184786,6,17.1,True,False,RIDE-23092,2024-12-22,03:52:33,Hauz Khas,Pitampura,71.1,5.61,181.83,1.0,4.09,Completed,34.1,0.0,8.3,29.3,14.9,Overcast,Low,49.8,0,4.0,0.0,0.79,Lack of police patrolling,Night,Other
4093,Delhi,Chandni Chowk,2024-04-10,15:31:58,Robbery,28.629839,77.227685,8,6.9,False,False,RIDE-23093,2024-04-10,15:31:58,Chandni Chowk,Karol Bagh,59.2,26.25,536.54,1.0,4.99,Completed,20.0,0.0,1.3,64.4,28.6,Foggy,High,26.7,0,15.0,0.0,0.66,Poor street lighting reported,Afternoon,Male
4094,Mumbai,Vashi (Navi Mumbai),2024-02-15,18:34:57,Robbery,19.061944,72.998381,7,22.3,True,True,RIDE-23094,2024-02-15,18:34:57,Vashi (Navi Mumbai),Vashi (Navi Mumbai),50.9,4.13,131.2,1.0,3.69,Completed,32.4,17.7,9.8,65.3,28.9,Rainy,High,30.5,0,3.0,0.0,0.57,Poor street lighting reported,Evening,Female
4095,Delhi,Okhla,2024-12-18,05:12:01,Assault,28.516154,77.281415,10,31.1,True,False,RIDE-23095,2024-12-18,05:12:01,Okhla,Paharganj,11.3,11.31,338.64,1.0,3.72,Completed,40.0,0.0,1.5,54.5,27.1,Foggy,High,28.8,0,12.0,,0.57,Suspicious gathering at night,Morning,Male
4096,Mumbai,Ghatkopar,2024-01-14,05:28:45,Assault,19.106155,72.902835,10,34.4,False,False,RIDE-23096,2024-01-14,05:28:45,Ghatkopar,Andheri East,67.9,24.38,674.33,1.2,4.34,Completed,25.3,0.0,9.6,89.7,14.9,Overcast,Medium,41.1,0,17.0,0.0,0.72,None,Morning,Male
4097,Delhi,Dwarka,2024-11-13,02:44:46,Vandalism,28.576921,77.028838,2,6.2,True,True,RIDE-23097,2024-11-13,02:44:46,Dwarka,Dwarka,13.7,11.74,292.63,1.5,4.89,Cancelled_by_User,31.5,0.0,7.5,41.3,15.6,Overcast,Low,51.3,0,10.0,1.0,0.86,Lack of police patrolling,Night,Other
4098,Mumbai,Juhu,2025-01-16,21:03:47,Fraud,19.109322,72.827422,4,33.5,True,True,RIDE-23098,2025-01-16,21:03:47,Juhu,Colaba,41.9,27.33,783.45,1.0,4.72,Completed,31.9,0.0,2.3,94.9,12.1,Hazy,High,26.9,0,15.0,1.0,0.7,None,Evening,Male
4099,Delhi,Connaught Place,2024-07-21,04:18:29,Assault,28.643795,77.241135,10,13.3,False,False,RIDE-23099,2024-07-21,04:18:29,Connaught Place,Noida Border (Mayur Vihar),64.0,25.79,613.29,1.2,4.46,Completed,27.3,0.0,1.4,51.5,8.9,Foggy,Low,48.6,0,14.0,2.0,0.52,Lack of police patrolling,Night,Male
4100,Delhi,Pitampura,2024-03-10,14:16:39,Harassment,28.701835,77.114431,7,12.1,True,True,RIDE-23100,2024-03-10,14:16:39,Pitampura,Janakpuri,11.8,19.05,535.09,1.2,3.55,Completed,34.1,0.0,1.7,49.8,9.3,Hazy,Severe,18.0,0,6.0,0.0,0.47,Poor street lighting reported,Afternoon,Male
4101,Delhi,Saket,2024-08-06,20:21:30,Burglary,28.5127,77.18899,7,29.2,False,False,RIDE-23101,2024-08-06,20:21:30,Saket,Okhla,61.4,24.59,588.32,1.5,4.72,Completed,24.9,0.0,2.5,,13.7,Hazy,High,30.0,0,6.0,2.0,0.79,Suspicious gathering at night,Evening,Female
4102,Delhi,Lajpat Nagar,2024-04-28,02:58:30,Stalking,28.572029,77.245851,8,35.3,True,True,RIDE-23102,2024-04-28,02:58:30,Lajpat Nagar,Pitampura,17.9,25.42,524.37,1.5,,Cancelled_by_User,18.1,34.1,9.4,60.7,15.2,Thunderstorm,Low,51.8,1,12.0,0.0,0.31,Isolated dark stretch near bus stop,Night,Female
4103,Delhi,Paharganj,2024-05-12,06:37:43,Assault,28.657486,77.222485,9,35.7,True,False,RIDE-23103,2024-05-12,06:37:43,Paharganj,Okhla,32.1,29.28,725.11,1.0,4.71,Completed,24.8,40.9,6.0,69.7,5.5,Rainy,Severe,14.4,2,15.0,1.0,0.61,Suspicious gathering at night,Morning,Male
4104,Delhi,Lajpat Nagar,2024-07-23,18:08:09,Snatching,24.313264,78.424397,7,5.5,True,True,RIDE-23104,2024-07-23,18:08:09,Lajpat Nagar,Shahdara,58.1,20.46,429.16,1.0,4.48,Completed,29.9,0.0,3.7,71.2,7.6,Hazy,Severe,15.5,0,20.0,2.0,0.29,Broken CCTV cameras,Evening,Female
4105,Mumbai,Marine Lines,2024-05-26,01:02:32,Fraud,18.950962,72.84538,4,,True,False,RIDE-23105,2024-05-26,01:02:32,Marine Lines,Kurla,22.1,2.6,110.8,1.0,4.64,Cancelled_by_User,24.1,52.9,9.7,50.9,9.7,Thunderstorm,Low,51.2,2,2.0,3.0,0.35,,Night,Male
4106,Delhi,Rohini,2024-12-24,00:07:42,Theft,28.724728,77.043106,5,16.6,True,True,RIDE-23106,2024-12-24,00:07:42,Rohini,Janakpuri,53.3,29.66,804.13,1.5,3.91,Completed,28.6,56.2,,68.1,27.2,Thunderstorm,Severe,16.9,2,8.0,1.0,0.35,Poor street lighting reported,Night,Male
4107,Delhi,Dwarka,2025-02-16,09:44:16,Harassment,28.608836,77.023366,8,16.6,True,True,RIDE-23107,2025-02-16,09:44:16,Dwarka,Connaught Place,46.2,22.77,511.56,1.0,4.68,Completed,27.9,0.0,5.2,30.3,25.6,Clear,High,28.3,0,18.0,3.0,0.68,None,Morning,Female
4108,Delhi,Paharganj,2024-10-18,16:13:41,Fraud,23.20279,78.494736,4,17.1,True,False,RIDE-23108,2024-10-18,16:13:41,Paharganj,Saket,74.8,14.7,373.72,2.0,3.57,Completed,33.5,0.0,6.0,49.8,14.2,Clear,Severe,19.0,0,10.0,1.0,0.92,None,Afternoon,Female
4109,Delhi,Dwarka,2024-01-01,07:28:06,Vandalism,28.577594,77.070501,2,24.1,False,False,RIDE-23109,2024-01-01,07:28:06,Dwarka,Vasant Kunj,28.6,12.99,369.03,1.0,3.61,Cancelled_by_User,41.7,0.0,3.8,72.7,8.2,Foggy,High,28.9,0,17.0,0.0,0.91,None,Morning,Female
4110,Mumbai,Chembur,2025-02-27,17:15:11,Theft,19.052841,72.902071,4,29.3,True,False,RIDE-23110,2025-02-27,17:15:11,Chembur,Colaba,15.2,9.72,242.33,1.0,3.53,Cancelled_by_Driver,35.0,35.8,8.8,94.1,18.2,Thunderstorm,Medium,38.9,0,11.0,3.0,0.55,Rash driving near signal,Evening,Male
4111,Mumbai,Marine Lines,2024-12-28,20:02:32,Fraud,18.963076,72.822631,4,7.0,True,True,RIDE-23111,2024-12-28,20:02:32,Marine Lines,Vashi (Navi Mumbai),69.8,26.21,698.78,1.5,3.68,Completed,29.2,0.0,2.8,65.4,22.7,Hazy,Severe,18.3,0,6.0,1.0,0.84,Broken CCTV cameras,Evening,Female
4112,Mumbai,Borivali West,2024-10-15,15:58:47,Snatching,19.233587,72.838204,7,27.5,True,True,RIDE-23112,2024-10-15,15:58:47,Borivali West,Borivali West,24.9,4.76,170.67,1.0,4.06,Completed,24.4,42.1,6.6,63.1,21.6,Thunderstorm,Low,47.9,1,9.0,1.0,0.28,None,Afternoon,Male
4113,Mumbai,Kurla,2025-01-23,17:33:05,Snatching,23.528048,77.469503,6,17.9,False,False,RIDE-23113,2025-01-23,17:33:05,Kurla,Borivali West,67.9,25.28,508.06,1.2,4.13,Completed,35.2,44.6,8.7,61.2,20.3,Thunderstorm,Medium,41.4,1,10.0,3.0,0.49,None,Evening,Female
4114,Mumbai,Powai,2024-12-07,06:28:45,Vandalism,19.126793,72.898894,2,10.0,True,True,RIDE-23114,2024-12-07,06:28:45,Powai,Vashi (Navi Mumbai),34.5,8.51,220.0,1.0,4.76,Completed,26.6,0.0,8.9,55.3,28.6,Overcast,Severe,14.2,0,20.0,0.0,0.61,None,Morning,Male
4115,Delhi,Karol Bagh,2024-04-27,13:39:05,Harassment,28.653542,77.209331,8,19.4,True,True,RIDE-23115,2024-04-27,13:39:05,Karol Bagh,Rohini,38.3,14.17,391.32,1.2,3.6,Completed,23.6,0.0,3.6,52.5,14.7,Foggy,High,30.8,0,14.0,1.0,0.27,Poor street lighting reported,Afternoon,Female
4116,Delhi,Hauz Khas,2025-02-02,08:52:37,Stalking,28.551828,77.221458,6,25.6,True,True,RIDE-23116,2025-02-02,08:52:37,Hauz Khas,Chandni Chowk,70.1,27.16,604.68,1.0,4.36,Completed,37.0,0.0,5.3,71.2,13.9,Overcast,Medium,36.1,0,20.0,0.0,0.4,Lack of police patrolling,Morning,Male
4117,Mumbai,Borivali West,2025-02-12,21:57:20,Assault,19.227645,72.86763,9,13.1,True,True,RIDE-23117,2025-02-12,21:57:20,Borivali West,Bandra West,67.8,19.29,382.08,1.5,4.06,Completed,28.3,0.0,6.9,80.6,24.2,Clear,High,30.4,0,16.0,0.0,0.42,Broken CCTV cameras,Evening,Female
4118,Delhi,Pitampura,2024-09-08,17:55:07,Harassment,28.722675,77.119577,6,20.0,True,True,RIDE-23118,2024-09-08,17:55:07,Pitampura,Lajpat Nagar,62.9,16.81,344.22,1.2,4.83,Cancelled_by_User,39.5,0.0,7.4,80.2,10.7,Clear,Medium,40.2,1,5.0,3.0,0.69,Broken CCTV cameras,Evening,Female
4119,Mumbai,Andheri East,2024-01-15,20:30:31,Fraud,19.13538,72.883551,4,28.2,False,False,RIDE-23119,2024-01-15,20:30:31,Andheri East,Powai,61.1,21.44,609.7,1.2,4.71,Completed,32.9,31.1,9.8,50.8,20.6,Thunderstorm,Medium,37.7,1,5.0,2.0,0.84,None,Evening,Male
4120,Mumbai,Colaba,2024-06-11,10:01:53,Burglary,18.917094,72.827477,7,39.7,True,True,RIDE-23120,2024-06-11,10:01:53,Colaba,Borivali West,71.1,24.35,709.6,1.0,4.4,Completed,24.6,0.0,1.0,79.7,23.3,Hazy,Severe,19.1,0,8.0,3.0,0.61,Rash driving near signal,Morning,Male
4121,Delhi,Lajpat Nagar,2024-03-25,09:50:36,Robbery,28.581346,77.227496,7,24.8,True,True,RIDE-23121,2024-03-25,09:50:36,Lajpat Nagar,Saket,24.2,25.15,559.3,1.0,3.58,Completed,23.8,15.2,9.4,51.0,26.2,Rainy,Medium,36.5,3,6.0,2.0,0.81,None,Morning,Female
4122,Mumbai,Juhu,2025-02-21,19:51:55,Theft,24.620137,78.487509,6,26.4,False,False,RIDE-23122,2025-02-21,19:51:55,Juhu,Juhu,49.5,16.68,423.15,2.5,3.95,Completed,34.3,45.3,6.9,67.4,18.0,Thunderstorm,High,29.1,0,4.0,1.0,0.79,None,Evening,Female
4123,Delhi,Chandni Chowk,2024-03-29,08:07:17,Vandalism,28.636401,77.251607,4,7.7,False,False,RIDE-23123,2024-03-29,08:07:17,Chandni Chowk,Saket,63.7,19.43,577.57,1.2,4.04,Completed,35.9,0.0,2.6,66.3,22.4,Hazy,Low,49.9,0,10.0,1.0,0.42,Lack of police patrolling,Morning,Male
4124,Delhi,Lajpat Nagar,2024-02-19,04:42:47,Stalking,28.56145,77.216461,8,18.2,True,True,RIDE-23124,2024-02-19,04:42:47,Lajpat Nagar,Lajpat Nagar,10.5,26.06,644.95,1.2,3.67,Completed,27.2,21.9,9.5,61.8,13.3,Thunderstorm,High,30.4,0,19.0,3.0,0.45,Rash driving near signal,Night,Male
4125,Delhi,Lajpat Nagar,2024-01-04,22:02:25,Snatching,28.546455,77.24749,6,13.8,False,False,RIDE-23125,2024-01-04,22:02:25,Lajpat Nagar,Okhla,24.6,26.62,753.42,1.0,4.5,Completed,35.2,0.0,2.7,57.9,28.8,Hazy,High,28.1,0,7.0,3.0,0.51,None,Night,Female
4126,Mumbai,Thane West,2024-05-28,23:01:40,Vandalism,19.216382,72.960355,3,12.5,True,True,RIDE-23126,2024-05-28,23:01:40,Thane West,Marine Lines,58.8,28.39,800.56,1.5,3.72,Completed,31.9,42.7,6.1,63.1,29.2,Thunderstorm,High,27.0,1,17.0,2.0,0.27,None,Night,Male
4127,Delhi,Lajpat Nagar,2024-06-24,19:50:22,Theft,28.578577,77.236678,5,32.6,True,True,RIDE-23127,2024-06-24,19:50:22,Lajpat Nagar,Noida Border (Mayur Vihar),44.1,24.13,567.83,1.2,4.16,Completed,20.6,0.0,5.5,42.5,27.9,Clear,High,26.0,0,11.0,2.0,0.86,None,Evening,Male
4128,Mumbai,Bandra West,2024-04-17,01:46:06,Theft,19.083055,72.823015,4,20.8,True,True,RIDE-23128,2024-04-17,01:46:06,Bandra West,Vashi (Navi Mumbai),24.6,19.36,408.3,1.0,3.98,Completed,29.1,,9.2,73.8,6.2,Thunderstorm,Medium,40.7,0,14.0,1.0,0.91,Isolated dark stretch near bus stop,Night,Female
4129,Mumbai,Ghatkopar,2024-12-19,04:34:56,Theft,19.095423,72.912697,5,8.1,True,False,RIDE-23129,2024-12-19,04:34:56,Ghatkopar,Powai,45.3,3.76,122.71,1.0,3.76,Completed,24.3,0.0,6.1,66.4,7.1,Overcast,Low,47.1,1,16.0,1.0,0.5,Rash driving near signal,Night,Male
4130,Delhi,Rohini,2025-01-12,23:56:33,Robbery,28.762872,77.078073,7,8.5,False,False,RIDE-23130,2025-01-12,23:56:33,Rohini,Saket,30.6,13.79,414.7,1.0,4.43,Completed,34.7,9.5,8.4,45.4,15.2,Thunderstorm,High,26.7,0,6.0,0.0,0.25,Poor street lighting reported,Night,Male
4131,Delhi,Vasant Kunj,2025-01-09,20:11:58,Theft,28.545495,77.160054,6,27.4,True,False,RIDE-23131,2025-01-09,20:11:58,Vasant Kunj,Noida Border (Mayur Vihar),63.9,14.39,421.64,1.0,4.51,Completed,35.8,0.0,1.1,77.6,26.4,Foggy,Severe,17.4,3,9.0,1.0,0.33,Isolated dark stretch near bus stop,Evening,Female
4132,Delhi,Hauz Khas,2024-03-15,14:09:52,Snatching,28.544683,77.199831,7,15.1,False,False,RIDE-23132,2024-03-15,14:09:52,Hauz Khas,Karol Bagh,13.6,4.71,148.44,1.0,4.79,Completed,32.2,0.0,7.6,68.8,12.0,Overcast,Low,51.5,0,9.0,1.0,0.52,Isolated dark stretch near bus stop,Afternoon,Male
4133,Mumbai,Andheri East,2024-11-02,15:01:33,Harassment,19.09251,72.857405,7,36.1,True,False,RIDE-23133,2024-11-02,15:01:33,Andheri East,Thane West,22.1,25.42,566.41,1.0,4.62,Completed,34.2,0.0,7.6,56.0,6.4,,High,28.4,1,19.0,1.0,0.21,Isolated dark stretch near bus stop,Afternoon,Male
4134,Mumbai,Malad West,2024-12-20,18:39:09,Fraud,19.208096,72.858001,5,15.9,False,False,RIDE-23134,2024-12-20,18:39:09,Malad West,Thane West,67.7,9.45,282.25,1.0,3.86,Cancelled_by_Driver,30.2,0.0,3.1,68.0,11.9,Foggy,Medium,36.4,0,2.0,3.0,0.34,Drunkards roaming near park,Evening,Female
4135,Mumbai,Colaba,2024-02-20,14:46:30,Assault,18.92059,72.795431,9,31.6,False,False,RIDE-23135,2024-02-20,14:46:30,Colaba,Juhu,41.9,6.7,203.81,1.0,4.44,Completed,30.5,5.4,6.1,69.3,9.7,Thunderstorm,Low,50.6,0,6.0,2.0,0.31,Rash driving near signal,Afternoon,Male
4136,Delhi,Rohini,2024-01-30,20:56:30,Burglary,28.76216,77.037406,5,4.9,True,True,RIDE-23136,2024-01-30,20:56:30,Rohini,Janakpuri,49.9,24.61,651.18,1.2,4.34,Completed,30.8,31.7,7.4,53.9,21.0,Thunderstorm,Medium,40.6,1,14.0,3.0,0.22,None,Evening,Female
4137,Delhi,Dwarka,2024-01-02,06:24:13,Theft,28.585626,77.027508,5,11.3,True,True,RIDE-23137,2024-01-02,06:24:13,Dwarka,Karol Bagh,30.8,5.95,205.53,1.0,4.47,Completed,41.2,0.0,6.3,75.9,9.9,Overcast,Low,50.8,0,5.0,1.0,0.69,Lack of police patrolling,Morning,Male
4138,Mumbai,Borivali West,2024-04-02,14:09:37,Burglary,19.206152,72.858266,5,17.8,True,False,RIDE-23138,2024-04-02,14:09:37,Borivali West,Colaba,39.1,3.81,119.65,1.0,4.94,Completed,30.1,8.6,7.3,52.8,27.5,Rainy,High,29.1,2,9.0,2.0,0.5,Drunkards roaming near park,Afternoon,Female
4139,Mumbai,Andheri East,2024-09-02,21:39:24,Vandalism,19.117787,72.849081,3,12.2,False,False,RIDE-23139,2024-09-02,21:39:24,Andheri East,Vashi (Navi Mumbai),55.5,29.17,850.75,1.2,4.54,Completed,31.8,0.0,5.2,50.1,20.1,Clear,High,30.8,0,6.0,2.0,0.3,None,Evening,Male
4140,Mumbai,Worli,2024-03-09,01:59:38,Snatching,19.017243,72.818049,5,27.3,False,False,RIDE-23140,2024-03-09,01:59:38,Worli,Borivali West,15.2,9.88,289.17,2.0,3.96,Completed,33.7,0.0,5.8,81.8,13.4,Clear,Medium,38.3,0,16.0,2.0,0.52,Drunkards roaming near park,Night,Female
4141,Delhi,Shahdara,2025-01-17,18:24:00,Stalking,25.178996,75.900793,6,16.3,True,True,RIDE-23141,2025-01-17,18:24:00,Shahdara,Pitampura,52.1,28.88,611.83,1.0,4.88,Completed,25.6,5.2,8.7,80.7,6.1,Rainy,High,26.0,2,3.0,3.0,0.94,Suspicious gathering at night,Evening,Male
4142,Delhi,Rohini,2024-04-08,16:02:03,Fraud,28.766834,77.048464,4,26.7,True,True,RIDE-23142,2024-04-08,16:02:03,Rohini,Hauz Khas,48.6,23.41,562.58,1.5,4.12,Completed,33.1,0.0,9.1,37.7,8.4,Overcast,Medium,40.2,1,16.0,3.0,0.41,Lack of police patrolling,Afternoon,Female
4143,Mumbai,Powai,2024-10-23,19:20:16,Theft,19.132793,72.909973,6,20.4,True,True,RIDE-23143,2024-10-23,19:20:16,Powai,Marine Lines,59.9,23.82,537.69,1.0,4.53,Completed,30.7,0.0,2.3,62.0,14.0,Hazy,Medium,38.6,0,16.0,0.0,0.3,Broken CCTV cameras,Evening,Female
4144,Delhi,Hauz Khas,2024-01-28,12:59:59,Vandalism,28.529442,77.192322,3,5.2,False,False,RIDE-23144,2024-01-28,12:59:59,Hauz Khas,Lajpat Nagar,40.9,29.14,694.19,1.2,4.69,Completed,26.4,23.5,7.4,81.3,12.9,Thunderstorm,Medium,40.6,0,7.0,0.0,0.67,Lack of police patrolling,Afternoon,Female
4145,Mumbai,Thane West,2024-10-08,05:39:51,Robbery,19.194523,72.980112,8,18.5,False,False,RIDE-23145,2024-10-08,05:39:51,Thane West,Malad West,62.3,18.76,573.92,1.2,3.95,Completed,29.4,42.2,7.8,80.7,27.9,Rainy,High,29.7,1,20.0,3.0,0.66,Drunkards roaming near park,Morning,Female
4146,Mumbai,Borivali West,2024-12-07,13:54:51,Robbery,22.922697,75.458983,7,6.8,False,False,RIDE-23146,2024-12-07,13:54:51,Borivali West,Malad West,19.3,15.29,372.35,1.0,3.93,Completed,33.0,53.4,8.6,80.9,11.1,Rainy,High,27.1,2,8.0,0.0,0.56,Drunkards roaming near park,Afternoon,Female
4147,Mumbai,Chembur,2024-02-16,09:27:11,Assault,19.035084,72.913256,10,33.4,True,True,RIDE-23147,2024-02-16,09:27:11,Chembur,Andheri East,62.3,24.94,636.19,1.0,4.09,Completed,26.5,20.8,5.8,61.6,25.1,Thunderstorm,Severe,15.6,0,1.0,2.0,0.21,Lack of police patrolling,Morning,Other
4148,Mumbai,Vashi (Navi Mumbai),2024-06-15,04:29:01,Snatching,19.070053,72.984287,7,15.5,True,True,RIDE-23148,2024-06-15,04:29:01,Vashi (Navi Mumbai),Ghatkopar,40.2,22.67,573.17,1.5,4.96,Completed,30.7,0.0,3.2,78.5,17.0,Foggy,High,29.7,0,2.0,0.0,0.9,Lack of police patrolling,Night,Other
4149,Delhi,Saket,2024-02-07,11:00:57,Stalking,28.524113,77.190417,7,25.4,False,False,RIDE-23149,2024-02-07,11:00:57,Saket,Dwarka,32.7,19.58,513.21,1.0,4.83,Completed,39.4,0.0,2.4,63.4,17.9,Hazy,Medium,41.0,1,6.0,3.0,0.28,Broken CCTV cameras,Morning,Male
4150,Delhi,Okhla,2024-04-14,17:30:55,Theft,28.519838,77.261056,6,37.8,True,False,RIDE-23150,2024-04-14,17:30:55,Okhla,Paharganj,72.8,12.98,326.77,1.5,4.37,Completed,32.2,0.0,8.2,43.7,13.6,Overcast,Low,47.8,0,19.0,3.0,0.3,None,Evening,Female
4151,Mumbai,Bandra West,2024-06-19,02:28:02,Theft,19.040828,72.825536,4,18.0,True,False,RIDE-23151,2024-06-19,02:28:02,Bandra West,Colaba,37.8,12.61,282.38,1.0,4.7,Completed,26.0,0.0,1.5,88.6,26.9,Hazy,Low,49.6,0,17.0,3.0,0.75,Drunkards roaming near park,Night,Male
4152,Delhi,Shahdara,2024-11-26,11:39:58,Vandalism,28.668585,77.309468,2,14.3,False,False,RIDE-23152,2024-11-26,11:39:58,Shahdara,Rohini,39.5,28.75,790.77,1.0,3.98,Completed,34.6,0.0,8.5,39.0,29.3,Overcast,High,27.8,0,13.0,3.0,0.23,Isolated dark stretch near bus stop,Morning,Female
4153,Mumbai,Colaba,2024-11-29,02:59:51,Vandalism,18.910275,72.822471,2,19.7,True,True,RIDE-23153,2024-11-29,02:59:51,Colaba,Marine Lines,24.6,5.26,161.71,1.0,4.36,Completed,30.6,0.0,9.5,80.9,22.6,Overcast,Severe,16.8,0,6.0,0.0,0.33,Suspicious gathering at night,Night,
4154,Mumbai,Juhu,2024-09-10,09:20:52,Burglary,19.125047,72.846056,6,34.3,True,True,RIDE-23154,2024-09-10,09:20:52,Juhu,Juhu,14.7,5.68,178.71,1.5,4.86,Completed,33.5,0.0,2.3,53.6,10.7,Hazy,Low,49.1,1,14.0,3.0,0.28,Poor street lighting reported,Morning,Male
4155,Delhi,Janakpuri,2024-05-12,04:35:28,Fraud,24.509973,75.801927,3,33.9,True,False,RIDE-23155,2024-05-12,04:35:28,Janakpuri,Dwarka,25.2,14.26,318.06,1.0,3.73,Cancelled_by_User,19.9,0.0,3.7,76.5,20.4,Foggy,Low,47.4,0,12.0,0.0,0.63,Drunkards roaming near park,Night,Female
4156,Delhi,Saket,2024-12-07,11:50:43,Vandalism,28.533831,77.224877,3,18.9,True,True,RIDE-23156,2024-12-07,11:50:43,Saket,Pitampura,51.0,20.44,594.07,1.0,,Completed,26.9,53.9,5.5,61.4,11.6,Rainy,Low,48.6,0,8.0,2.0,0.79,Broken CCTV cameras,Morning,Male
4157,Delhi,Karol Bagh,2024-11-29,10:27:00,Assault,28.642975,77.215524,8,4.1,True,False,RIDE-23157,2024-11-29,10:27:00,Karol Bagh,Shahdara,15.6,16.17,408.5,1.0,4.62,Completed,19.6,0.0,2.8,42.7,8.6,Foggy,Medium,36.5,0,11.0,2.0,0.69,Suspicious gathering at night,Morning,Male
4158,Delhi,Pitampura,2024-07-24,06:56:28,Vandalism,28.674998,77.117006,2,35.5,False,False,RIDE-23158,2024-07-24,06:56:28,Pitampura,Chandni Chowk,43.3,11.29,362.17,1.0,4.36,Completed,32.6,0.0,1.6,56.4,9.8,Foggy,High,27.7,1,12.0,2.0,0.95,None,Morning,Male
4159,Delhi,Janakpuri,2024-02-08,18:48:31,Snatching,28.614057,77.077914,5,24.8,True,True,RIDE-23159,2024-02-08,18:48:31,Janakpuri,Vasant Kunj,49.0,25.05,565.05,1.0,4.07,Completed,28.7,0.0,7.8,35.4,7.4,Overcast,Medium,38.9,1,8.0,1.0,0.66,None,Evening,Female
4160,Delhi,Pitampura,2024-07-27,22:46:28,Stalking,28.679517,77.138393,6,16.9,True,True,RIDE-23160,2024-07-27,22:46:28,Pitampura,Okhla,61.4,5.64,192.54,1.0,4.68,Completed,29.7,35.1,6.6,43.9,29.8,Rainy,Low,51.1,0,6.0,3.0,0.53,None,Night,Female
4161,Mumbai,Dadar,2024-12-20,16:20:07,Theft,19.014053,72.870821,6,17.8,True,True,RIDE-23161,2024-12-20,16:20:07,Dadar,Thane West,67.9,7.26,194.74,2.5,3.8,Completed,35.8,0.0,2.0,69.0,14.5,Foggy,Low,48.5,1,19.0,2.0,0.57,Lack of police patrolling,Afternoon,Male
4162,Delhi,Vasant Kunj,2024-07-16,03:44:12,Harassment,28.516484,77.17464,6,35.4,True,True,RIDE-23162,2024-07-16,03:44:12,Vasant Kunj,Chandni Chowk,21.9,20.98,470.74,1.0,3.76,Completed,36.4,18.0,9.3,55.8,12.6,Rainy,Low,49.9,0,1.0,0.0,0.2,Poor street lighting reported,Night,Male
